GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime,PartitionKey,RowKey
105,"East Tennessee Natural Gas, LLC",1050059051,,0059051,59051,,UCG KINGSPORT SOUTH,,,LDC,,,TN,SULLIVAN,,2026-03-23T09:37:47.898642,Enbridge,1050059051
120,"Texas Eastern Transmission, LP",1200072210,,0072210,72210,,"New Jersey Natural - Jamesburg, NJ",,,LDC,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200072210
120,"Texas Eastern Transmission, LP",1200073200,,0073200,73200,,Columbia Gas - Franklin Co. PA (Delivery),,,INT,,3,PA,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200073200
120,"Texas Eastern Transmission, LP",1200072877,,0072877,72877,,"Denbury Onshore, LLC",,,END,,STX,TX,BRAZORIA,,2026-03-23T09:37:47.898642,Enbridge,1200072877
120,"Texas Eastern Transmission, LP",1200070057,,0070057,70057,,"Public Service - South Plainfield, NJ",,,LDC,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200070057
120,"Texas Eastern Transmission, LP",1200075709,,0075709,75709,,UGI - LNG TEMPLE (BI-DIR 73709/76709),,,LNG,,3,PA,BERKS,,2026-03-23T09:37:47.898642,Enbridge,1200075709
120,"Texas Eastern Transmission, LP",1200073923,,0073923,73923,,Entergy Services/Hinds 2 Delivery-Beasley Rd,,,END,,ELA,MS,HINDS,,2026-03-23T09:37:47.898642,Enbridge,1200073923
106,"Garden Banks Gas Pipeline, LLC",10600G0005,,00G0005,G0005,,ENCHILADA REDELIVERY (992109),,,GTH,,,OF,GARDEN BANKS,,2026-03-23T09:37:47.898642,Enbridge,10600G0005
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4706,,00N4706,N4706,,"EQT- BRADEN RUN, GREENE CO., PA.",,,STA,,SZ,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,11500N4706
120,"Texas Eastern Transmission, LP",1200073710,,0073710,73710,,"Scorpion Oil & Gas, Lincoln Co., Ms",,,WHD,,ELA,MS,LINCOLN,,2026-03-23T09:37:47.898642,Enbridge,1200073710
120,"Texas Eastern Transmission, LP",1200078214,,0078214,78214,,RAMAPO,,,INT,,3,NY,ROCKLAND,,2026-03-23T09:37:47.898642,Enbridge,1200078214
100,"Algonquin Gas Transmission, LLC",1000000211,,0000211,211,,"TETCO - Hanover (MORRIS,NJ)",,,INT,,,NJ,MORRIS,,2026-03-23T09:37:47.898642,Enbridge,1000000211
120,"Texas Eastern Transmission, LP",1200072587,,0072587,72587,,"Big Cajun Electric, Coupee Psh., LA",,,END,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200072587
120,"Texas Eastern Transmission, LP",1200079037,,0079037,79037,,HEAD OF FREEHOLD LATERAL - MAINLINE,,,STA,,3,NJ,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1200079037
120,"Texas Eastern Transmission, LP",1200073161,,0073161,73161,,"Middle TN Gas Monroe Co, KY",,,LDC,,2,KY,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200073161
120,"Texas Eastern Transmission, LP",1200072848,,0072848,72848,,"Ozark Gas - Greene Co., AR",,,INT,,1,AR,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200072848
105,"East Tennessee Natural Gas, LLC",1050059179,,0059179,59179,,ORUD KINGSTON,,,LDC,,,TN,ROANE,,2026-03-23T09:37:47.898642,Enbridge,1050059179
105,"East Tennessee Natural Gas, LLC",1050059250,,0059250,59250,,"Atmos Energy/Bobo Hollow Road Delivery - Moore Co., TN.",,,LDC,,,TN,MOORE,,2026-03-23T09:37:47.898642,Enbridge,1050059250
120,"Texas Eastern Transmission, LP",1200070100,,0070100,70100,,"Red Bay, AL",,,LDC,,1,AL,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200070100
120,"Texas Eastern Transmission, LP",1200079039,,0079039,79039,,DYNEGY FAYETTE LATERAL,,,STA,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200079039
120,"Texas Eastern Transmission, LP",1200071430,,0071430,71430,,"United Cities -Nolensville, TN",,,LDC,,1,TN,WILLIAMSON,,2026-03-23T09:37:47.898642,Enbridge,1200071430
120,"Texas Eastern Transmission, LP",1200070941,,0070941,70941,,"Lawrenceburg Gas, IN",,,LDC,,2,IN,FRANKLIN,,2026-03-23T09:37:47.898642,Enbridge,1200070941
100,"Algonquin Gas Transmission, LLC",1000080029,,0080029,80029,,LATERAL C SYSTEM MAINLINE,,,STA,,,CT,NEW HAVEN,,2026-03-23T09:37:47.898642,Enbridge,1000080029
120,"Texas Eastern Transmission, LP",1200073348,,0073348,73348,,"TREMONT DELIVERY, ITAWAMBA CO., MS",,,LDC,,1,MS,ITAWAMBA,,2026-03-23T09:37:47.898642,Enbridge,1200073348
120,"Texas Eastern Transmission, LP",1200073154,,0073154,73154,,"Peco Energy Company - Hershey Mills, Chester Co., PA",,,LDC,,3,PA,CHESTER,,2026-03-23T09:37:47.898642,Enbridge,1200073154
105,"East Tennessee Natural Gas, LLC",1050059122,,0059122,59122,,UCG RURAL RETREAT,,,LDC,,,VA,WYTHE,,2026-03-23T09:37:47.898642,Enbridge,1050059122
120,"Texas Eastern Transmission, LP",1200070108,,0070108,70108,,Summit Utilities Arkansas Inc Beebe AR,,,LDC,,1,AR,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200070108
106,"Garden Banks Gas Pipeline, LLC",10600G0003,,00G0003,G0003,,MAGNOLIA REDELIVERY (992110),,,GTH,,,OF,GARDEN BANKS,,2026-03-23T09:37:47.898642,Enbridge,10600G0003
120,"Texas Eastern Transmission, LP",1200072979,,0072979,72979,,"PECO - Doylestown, Bucks Co., PA",,,LDC,,3,PA,BUCKS,,2026-03-23T09:37:47.898642,Enbridge,1200072979
105,"East Tennessee Natural Gas, LLC",1050059208,,0059208,59208,,"LEWISBURG IND. GLOBE RD - MARSHALL CO, TN",,,LDC,,,TN,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1050059208
120,"Texas Eastern Transmission, LP",1200070983,,0070983,70983,,"Knox Energy Cooperative - Powhatan Point, OH",,,INT,,2,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200070983
120,"Texas Eastern Transmission, LP",1200073678,,0073678,73678,,"Dominion Energy Transmission, Inc - Crooked Run, Westmoreland Co.,",,,INT,,3,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200073678
100,"Algonquin Gas Transmission, LLC",1000000082,,0000082,82,,"Stonington (NEW LONDON,CT)",,,LDC,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000000082
120,"Texas Eastern Transmission, LP",1200073023,,0073023,73023,,"UGI UTIL - Mt. Pleasant, Berks Co. , PA",,,LDC,,3,PA,BERKS,,2026-03-23T09:37:47.898642,Enbridge,1200073023
120,"Texas Eastern Transmission, LP",1200073728,,0073728,73728,,"EQT Morris III, Greene Co., PA",,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073728
120,"Texas Eastern Transmission, LP",1200070457,,0070457,70457,,"Lawrenceburg, TN",,,LDC,,1,TN,LAWRENCE,,2026-03-23T09:37:47.898642,Enbridge,1200070457
120,"Texas Eastern Transmission, LP",1200073539,,0073539,73539,,"NET LP - Monument Pipeline - Harris County, TX",,,INT,,STX,TX,HARRIS,,2026-03-23T09:37:47.898642,Enbridge,1200073539
105,"East Tennessee Natural Gas, LLC",1050059088,,0059088,59088,,ERPUD SEWANEE,,,LDC,,,TN,GRUNDY,,2026-03-23T09:37:47.898642,Enbridge,1050059088
120,"Texas Eastern Transmission, LP",1200074902,,0074902,74902,,"CMS - Gas City - Grant Co., IN",,,INT,,2,IN,GRANT,,2026-03-23T09:37:47.898642,Enbridge,1200074902
120,"Texas Eastern Transmission, LP",1200071020,,0071020,71020,,"TE Princeton - Princeton, IN",,,END,,2,IN,GIBSON,,2026-03-23T09:37:47.898642,Enbridge,1200071020
120,"Texas Eastern Transmission, LP",1200073893,,0073893,73893,,"Talen - Brunner Island/Jerusalem School Rd, York Co., PA",,,END,,3,PA,YORK,,2026-03-23T09:37:47.898642,Enbridge,1200073893
105,"East Tennessee Natural Gas, LLC",1050059070,,0059070,59070,,UCG ELIZABETHTON,,,LDC,,,TN,CARTER,,2026-03-23T09:37:47.898642,Enbridge,1050059070
120,"Texas Eastern Transmission, LP",1200073573,,0073573,73573,,GIBRALTER ENERGY COMPANY/BLACK WARRIOR,,,WHD,,1,MS,CLAY,,2026-03-23T09:37:47.898642,Enbridge,1200073573
105,"East Tennessee Natural Gas, LLC",1050059045,,0059045,59045,,ARCONIC South,,,LDC,,,TN,BLOUNT,,2026-03-23T09:37:47.898642,Enbridge,1050059045
120,"Texas Eastern Transmission, LP",1200073640,,0073640,73640,,XTO Energy/Barfield Ward Gathering,,,WHD,,ETX,TX,NACOGDOCHES,,2026-03-23T09:37:47.898642,Enbridge,1200073640
120,"Texas Eastern Transmission, LP",1200073079,,0073079,73079,,"Smyrna #3 - Rutherford Co., TN",,,LDC,,1,TN,RUTHERFORD,,2026-03-23T09:37:47.898642,Enbridge,1200073079
120,"Texas Eastern Transmission, LP",1200072990,,0072990,72990,,"MVG - Madison Co., MS",,,LDC,,ELA,MS,MADISON,,2026-03-23T09:37:47.898642,Enbridge,1200072990
100,"Algonquin Gas Transmission, LLC",1000080047,,0080047,80047,,LATERAL G SYSTEM CANAL MAINLINE,,,STA,,,MA,BARNSTABLE,,2026-03-23T09:37:47.898642,Enbridge,1000080047
120,"Texas Eastern Transmission, LP",1200073105,,0073105,73105,,"Dayton Pwr & Lt - Clinton, OH CenterPoint Energy",,,LDC,,2,OH,CLINTON,,2026-03-23T09:37:47.898642,Enbridge,1200073105
120,"Texas Eastern Transmission, LP",1200072956,,0072956,72956,,"Mid Tn Gas Dist - Wilson, TN",,,LDC,,1,TN,WILSON,,2026-03-23T09:37:47.898642,Enbridge,1200072956
105,"East Tennessee Natural Gas, LLC",1050059157,,0059157,59157,,MORGAN CO 3 DELIVERY- Navitas Utilities,,,LDC,,,TN,MORGAN,,2026-03-23T09:37:47.898642,Enbridge,1050059157
120,"Texas Eastern Transmission, LP",1200073809,,0073809,73809,,"Monroe Pipeline, Reeds Road, Monroe Co, OH",,,WHD,,2,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200073809
120,"Texas Eastern Transmission, LP",1200071438,,0071438,71438,,"UGI CENTRAL - Dauphin Co. Gas - Annville, PA",,,LDC,,3,PA,LEBANON,,2026-03-23T09:37:47.898642,Enbridge,1200071438
120,"Texas Eastern Transmission, LP",1200071366,,0071366,71366,,"Osgood, IN",,,LDC,,2,IN,RIPLEY,,2026-03-23T09:37:47.898642,Enbridge,1200071366
120,"Texas Eastern Transmission, LP",1200073195,,0073195,73195,,"Col. Gas - Montgomery Co., KY",,,INT,,2,KY,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200073195
120,"Texas Eastern Transmission, LP",1200073933,,0073933,73933,,"Black Bear Transmission AlaTenn Delivery, Colbert County, AL",,,INT,,1,AL,COLBERT,,2026-03-23T09:37:47.898642,Enbridge,1200073933
120,"Texas Eastern Transmission, LP",1200073880,,0073880,73880,,"Greylock Pipeline, LLC Ridge Road North, Greene Co., PA",,,WHD,,2,PA,GREENE,,2026-03-23T09:37:47.898642,Enbridge,1200073880
120,"Texas Eastern Transmission, LP",1200071497,,0071497,71497,,"GULF SOUTH PIPELINE COMPANY, LLC - Canton, MS",,,INT,,ELA,MS,MADISON,,2026-03-23T09:37:47.898642,Enbridge,1200071497
120,"Texas Eastern Transmission, LP",1200079147,,0079147,79147,,IRONWOOD LATERAL,,,STA,,3,PA,LEBANON,,2026-03-23T09:37:47.898642,Enbridge,1200079147
120,"Texas Eastern Transmission, LP",1200070480,,0070480,70480,,"Horton Highway - Triune, TN",,,LDC,,1,TN,WILLIAMSON,,2026-03-23T09:37:47.898642,Enbridge,1200070480
120,"Texas Eastern Transmission, LP",1200073912,,0073912,73912,,"BIG Angleton Delivery, Brazoria Co., TX",,,INT,,STX,TX,BRAZORIA,,2026-03-23T09:37:47.898642,Enbridge,1200073912
120,"Texas Eastern Transmission, LP",1200070633,,0070633,70633,,"B&T Oil Co., Yoward C.P. - Bee Co., TX",,,WHD,,STX,TX,BEE,,2026-03-23T09:37:47.898642,Enbridge,1200070633
120,"Texas Eastern Transmission, LP",1200071464,,0071464,71464,,"Public Service - Hillsborough, NJ",,,LDC,,3,NJ,SOMERSET,,2026-03-23T09:37:47.898642,Enbridge,1200071464
120,"Texas Eastern Transmission, LP",1200079141,,0079141,79141,,LATERAL 10-U - DYNEGY HANGING ROCK - MAINLINE,,,STA,,2,OH,SCIOTO,,2026-03-23T09:37:47.898642,Enbridge,1200079141
120,"Texas Eastern Transmission, LP",1200072249,,0072249,72249,,"Tri-Union Dev. Corp.-#1 Wright /  Goliad County, TX  (REC)",,,WHD,,STX,TX,GOLIAD,,2026-03-23T09:37:47.898642,Enbridge,1200072249
120,"Texas Eastern Transmission, LP",1200075078,,0075078,75078,,"GULF SOUTH - CASTOR, LA-(D70078/R76078)",,,INT,,ETX,LA,BIENVILLE,,2026-03-23T09:37:47.898642,Enbridge,1200075078
100,"Algonquin Gas Transmission, LLC",1000000630,,0000630,630,,"Suez Neptune LNG -(ESSEX, MA)",,,LNG,,,MA,ESSEX,,2026-03-23T09:37:47.898642,Enbridge,1000000630
120,"Texas Eastern Transmission, LP",1200071287,,0071287,71287,,"Gas Util Dist #2 - Lottie, LA",,,LDC,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200071287
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4311,,00N4311,N4311,,(DTE) BLUEWATER - POOL RECEIPT,,,STA,,M2,MI,MACOMB,,2026-03-23T09:37:47.898642,Enbridge,11500N4311
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4423,,00N4423,N4423,,(DTE) CONSUMERS NORTHVILLE -  RECEIPT,,,STA,,M1,MI,WAYNE,,2026-03-23T09:37:47.898642,Enbridge,11500N4423
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4038,,00N4038,N4038,,(DTE) ANR-WILLOW RUN -  RECEIPT,,,STA,,M1,MI,WASHTENAW,,2026-03-23T09:37:47.898642,Enbridge,11500N4038
120,"Texas Eastern Transmission, LP",1200070217,,0070217,70217,,"GULF SOUTH PIPELINE COMPANY- KOSCIUSKO,  MS",,,INT,,1,MS,ATTALA,,2026-03-23T09:37:47.898642,Enbridge,1200070217
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4309,,00N4309,N4309,,(DTE) VECTOR MILFORD JUNCTION POOL RECEIPT,,,STA,,M1,MI,OAKLAND,,2026-03-23T09:37:47.898642,Enbridge,11500N4309
120,"Texas Eastern Transmission, LP",1200073298,,0073298,73298,,"Cottonwood Energy Company, LP - Newton Co., TX",,,END,,WLA,TX,NEWTON,,2026-03-23T09:37:47.898642,Enbridge,1200073298
119,"Sabal Trail Transmission, LLC",1190096108,,0096108,96108,,TECO Wildwood,,,INT,,,FL,SUMTER,,2026-03-23T09:37:47.898642,Enbridge,1190096108
100,"Algonquin Gas Transmission, LLC",1000000079,,0000079,79,,"SOUTHBURY (NEW HAVEN,CT)",,,LDC,,,CT,NEW HAVEN,,2026-03-23T09:37:47.898642,Enbridge,1000000079
100,"Algonquin Gas Transmission, LLC",1000000084,,0000084,84,,"Southeast (PUTNAM,NY)",,,LDC,,,NY,PUTNAM,,2026-03-23T09:37:47.898642,Enbridge,1000000084
121,Tres Palacios Gas Storage LLC,1210045303,,0045303,45303,,CHANNEL ENTERPRISE/HPL (TPGS1100B),,,INT,,,TX,MATAGORDA,,2026-03-23T09:37:47.898642,Enbridge,1210045303
120,"Texas Eastern Transmission, LP",1200075258,,0075258,75258,,MAGIC VALLEY PL-CALPINE-POWER PROJECT(D73258/R73259),,,END,,STX,TX,HIDALGO,,2026-03-23T09:37:47.898642,Enbridge,1200075258
100,"Algonquin Gas Transmission, LLC",1000000017,,0000017,17,,"New Bedford (BRISTOL,MA)",,,LDC,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000017
105,"East Tennessee Natural Gas, LLC",1050059064,,0059064,59064,,DOE B STATION,,,END,,,TN,ROANE,,2026-03-23T09:37:47.898642,Enbridge,1050059064
120,"Texas Eastern Transmission, LP",1200071461,,0071461,71461,,"UGI UTIL (Columbia Gas) - Rich Hill, PA",,,LDC,,3,PA,BUCKS,,2026-03-23T09:37:47.898642,Enbridge,1200071461
105,"East Tennessee Natural Gas, LLC",1050059165,,0059165,59165,,SUGAR HOLLOW SALES,,,LDC,,,TN,UNICOI,,2026-03-23T09:37:47.898642,Enbridge,1050059165
120,"Texas Eastern Transmission, LP",1200075533,,0075533,75533,,"CAMERON INTERSTATE P/L LLC- BEAUREGARD PSH., LA- (73533/73534)",,,STR,,WLA,LA,BEAUREGARD,,2026-03-23T09:37:47.898642,Enbridge,1200075533
120,"Texas Eastern Transmission, LP",1200071081,,0071081,71081,,"Community Gas - Cynthiana, IN",,,LDC,,2,IN,GIBSON,,2026-03-23T09:37:47.898642,Enbridge,1200071081
105,"East Tennessee Natural Gas, LLC",1050059055,,0059055,59055,,UCG COLUMBIA NORTH,,,LDC,,,TN,MAURY,,2026-03-23T09:37:47.898642,Enbridge,1050059055
106,"Garden Banks Gas Pipeline, LLC",10600G0008,,00G0008,G0008,,GB-85 BALDPATE (992102),,,GTH,,,OF,GARDEN BANKS,,2026-03-23T09:37:47.898642,Enbridge,10600G0008
100,"Algonquin Gas Transmission, LLC",1000000806,,0000806,806,,Canal Generating,,,END,,,MA,BARNSTABLE,,2026-03-23T09:37:47.898642,Enbridge,1000000806
119,"Sabal Trail Transmission, LLC",1190095609,,0095609,95609,,"WMRE (96109-D, 96009-R),  LEE CO., AL",,,INT,,,AL,LEE,,2026-03-23T09:37:47.898642,Enbridge,1190095609
100,"Algonquin Gas Transmission, LLC",1000099827,,0099827,99827,,BURRILLVILLE IN-LINE TRANSFER POINT,,,STA,,,RI,PROVIDENCE,,2026-03-23T09:37:47.898642,Enbridge,1000099827
120,"Texas Eastern Transmission, LP",1200073868,,0073868,73868,,"Rice Energy-Ohio/Boltz Ridge Road, Monroe Co., OH",,,WHD,,2,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200073868
120,"Texas Eastern Transmission, LP",1200079995,,0079995,79995,,"NEXUS INTERCONNECT WITH TETLP MAINLINE, MONROE CO., OH",,,STA,,2,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200079995
100,"Algonquin Gas Transmission, LLC",1000000078,,0000078,78,,"CROMWELL (MIDDLESEX,CT)",,,LDC,,,CT,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000000078
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4874,,00N4874,N4874,,"EUREKA HUNTER/KREBS RIDGE ROAD, MONROE CO., OH",,,STA,,SZ,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,11500N4874
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4JM1,,00N4JM1,N4JM1,,(VEC) JACKSON,,,STA,,M2,MI,JACKSON,,2026-03-23T09:37:47.898642,Enbridge,11500N4JM1
120,"Texas Eastern Transmission, LP",1200072824,,0072824,72824,,"Mid Louisiana - W. Feleciana Psh., LA",,,INT,,ELA,LA,WEST FELICIANA,,2026-03-23T09:37:47.898642,Enbridge,1200072824
105,"East Tennessee Natural Gas, LLC",1050059304,,0059304,59304,,Transco - Cascade Creek (receipt),,,INT,,,NC,ROCKINGHAM,,2026-03-23T09:37:47.898642,Enbridge,1050059304
120,"Texas Eastern Transmission, LP",1200073107,,0073107,73107,,"Horton Hwy Dist #2 - Maury, TN",,,LDC,,1,TN,MAURY,,2026-03-23T09:37:47.898642,Enbridge,1200073107
120,"Texas Eastern Transmission, LP",1200073608,,0073608,73608,,TGG Pipeline - Central Delivery Point,,,WHD,,ETX,TX,SAN AUGUSTINE,,2026-03-23T09:37:47.898642,Enbridge,1200073608
120,"Texas Eastern Transmission, LP",1200073734,,0073734,73734,,"Mark West - Majorsville, Marshall Co., WVA",,,WHD,,2,WV,MARSHALL,,2026-03-23T09:37:47.898642,Enbridge,1200073734
120,"Texas Eastern Transmission, LP",1200070070,,0070070,70070,,"UGI Utilities, Inc. (Columbia Gas) -Lancaster, PA",,,LDC,,3,PA,LANCASTER,,2026-03-23T09:37:47.898642,Enbridge,1200070070
100,"Algonquin Gas Transmission, LLC",1000000046,,0000046,46,,"Yantic (HARTFORD,CT)",,,LDC,,,CT,NEW LONDON,,2026-03-23T09:37:47.898642,Enbridge,1000000046
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N1007,,00N1007,N1007,,"Nexus/TC Energy Quarry Road Lorain Co, OH",,,INT,,M1,OH,LORAIN,,2026-03-23T09:37:47.898642,Enbridge,11500N1007
120,"Texas Eastern Transmission, LP",1200079941,,0079941,79941,,ANR/TETCO (LEBANON LATERAL-ANR CAPACITY),,,STA,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200079941
120,"Texas Eastern Transmission, LP",1200072458,,0072458,72458,,"Tracy Production Co. - #1 Fulton Fuller, Nacogdoches Co., TX",,,WHD,,ETX,TX,NACOGDOCHES,,2026-03-23T09:37:47.898642,Enbridge,1200072458
120,"Texas Eastern Transmission, LP",1200073090,,0073090,73090,,Venice-Delivery into Plant,,,PLT,,ELA,LA,PLAQUEMINES,,2026-03-23T09:37:47.898642,Enbridge,1200073090
100,"Algonquin Gas Transmission, LLC",1000000812,,0000812,812,,"TMPL (BRISTOL,MA)",,,END,,,MA,BRISTOL,,2026-03-23T09:37:47.898642,Enbridge,1000000812
120,"Texas Eastern Transmission, LP",1200073895,,0073895,73895,,"Dominion Energy Transmission, Inc - Arman Hill (Mullet) / Twp. Roa",,,INT,,2,OH,MONROE,,2026-03-23T09:37:47.898642,Enbridge,1200073895
117,Saltville Gas Storage Company L.L.C.,1170044009,,0044009,44009,,EARLY GROVE REC/INJ (59147),,,INT,,,VA,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1170044009
105,"East Tennessee Natural Gas, LLC",1050059149,,0059149,59149,,MTUD BAXTER,,,LDC,,,TN,JACKSON,,2026-03-23T09:37:47.898642,Enbridge,1050059149
120,"Texas Eastern Transmission, LP",1200073698,,0073698,73698,,"Acadian Gas-Haynesville Extension P/L, Pt.Coupee Parish, LA",,,INT,,ELA,LA,POINTE COUPEE,,2026-03-23T09:37:47.898642,Enbridge,1200073698
105,"East Tennessee Natural Gas, LLC",1050059244,,0059244,59244,,"City of Mount Pleasant, TN-Sam Watkins Blvd.-Maury Co., TN",,,LDC,,,TN,MAURY,,2026-03-23T09:37:47.898642,Enbridge,1050059244
120,"Texas Eastern Transmission, LP",1200075055,,0075055,75055,,COLUMBIA GAS - DELMONT (BIDIR 73655/70055),,,INT,,2,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200075055
100,"Algonquin Gas Transmission, LLC",1000080101,,0080101,80101,,KLEEN ENERGY LATERAL,,,STA,,,CT,MIDDLESEX,,2026-03-23T09:37:47.898642,Enbridge,1000080101
120,"Texas Eastern Transmission, LP",1200073461,,0073461,73461,,"Universal Natural Gas/Interconnect - Montgomery Co., TX (DEL)",,,INT,,STX,TX,MONTGOMERY,,2026-03-23T09:37:47.898642,Enbridge,1200073461
120,"Texas Eastern Transmission, LP",1200073491,,0073491,73491,,"Rovig Mineral-Lake Boeuf Field,LaFourche Parish, LA",,,WHD,,ELA,LA,LAFOURCHE,,2026-03-23T09:37:47.898642,Enbridge,1200073491
105,"East Tennessee Natural Gas, LLC",1050059012,,0059012,59012,,MORGAN COUNTY 1 (BI 59163),,,WHD,,,TN,MORGAN,,2026-03-23T09:37:47.898642,Enbridge,1050059012
120,"Texas Eastern Transmission, LP",1200072942,,0072942,72942,,"Columbia Gas (N.W.L. Corp.) - Fayette Co., PA",,,INT,,2,PA,FAYETTE,,2026-03-23T09:37:47.898642,Enbridge,1200072942
120,"Texas Eastern Transmission, LP",1200070907,,0070907,70907,,Duke Energy Ohio Inc. Millville,,,LDC,,2,OH,BUTLER,,2026-03-23T09:37:47.898642,Enbridge,1200070907
105,"East Tennessee Natural Gas, LLC",1050059193,,0059193,59193,,"UCG, Progress Park - Wythe Co., VA",,,LDC,,,VA,WYTHE,,2026-03-23T09:37:47.898642,Enbridge,1050059193
105,"East Tennessee Natural Gas, LLC",1050059326,,0059326,59326,,EQT ENERGY DICKENSON COUNTY 3,,,WHD,,,VA,DICKENSON,,2026-03-23T09:37:47.898642,Enbridge,1050059326
120,"Texas Eastern Transmission, LP",1200079662,,0079662,79662,,DELMONT DISCHARGE CUSTODY TRANSFER POINT,,,STA,,3,PA,WESTMORELAND,,2026-03-23T09:37:47.898642,Enbridge,1200079662
120,"Texas Eastern Transmission, LP",1200073297,,0073297,73297,,"Washington Power Generation, LLC",,,END,,2,OH,WASHINGTON,,2026-03-23T09:37:47.898642,Enbridge,1200073297
116,"Southeast Supply Header, LLC",1160083010,,0083010,83010,,FGT - Lucedale (Del - 83110,,,INT,,,MS,GEORGE,,2026-03-23T09:37:47.898642,Enbridge,1160083010
120,"Texas Eastern Transmission, LP",1200073564,,0073564,73564,,"Tanos Exploration II,LLC/Parmer Gathering",,,WHD,,ETX,TX,NACOGDOCHES,,2026-03-23T09:37:47.898642,Enbridge,1200073564
120,"Texas Eastern Transmission, LP",1200071426,,0071426,71426,,"Mantachie Gas Dist -Fulton, MS",,,LDC,,1,MS,ITAWAMBA,,2026-03-23T09:37:47.898642,Enbridge,1200071426
120,"Texas Eastern Transmission, LP",1200079951,,0079951,79951,,TETCO LEBANON LATERAL TAKEAWAY POINT - MAINLINE,,,STA,,2,OH,WARREN,,2026-03-23T09:37:47.898642,Enbridge,1200079951
100,"Algonquin Gas Transmission, LLC",1000000801,,0000801,801,,Milford Power,,,END,,,MA,NORFOLK,,2026-03-23T09:37:47.898642,Enbridge,1000000801
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4206,,00N4206,N4206,,(DTE) BLUEWATER -  RECEIPT,,,STA,,M2,MI,MACOMB,,2026-03-23T09:37:47.898642,Enbridge,11500N4206
115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4406,,00N4406,N4406,,(DTE) BLUEWATER -  DELIVERY,,,STA,,M2,MI,MACOMB,,2026-03-23T09:37:47.898642,Enbridge,11500N4406
120,"Texas Eastern Transmission, LP",1200070442,,0070442,70442,,"Crossville, IL",,,LDC,,1,IL,WHITE,,2026-03-23T09:37:47.898642,Enbridge,1200070442
